City,DIVISION NUMBER,DIVISION NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL ACCREDITATION RATING,ENGLISH,ENGLISH STATUS,MATHEMATICS,MATHEMATICS STATUS,HISTORY,HISTORY STATUS,SCIENCE,SCIENCE STATUS,GCI,GCI Status
,88,Spotsylvania County,501,Courthouse Road Elementary,Fully Accredited,77,Meets Benchmark,77,Meets Benchmark,86,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,22,Courtland Elementary,Fully Accredited,77,Meets Benchmark,71,Meets Benchmark,79,Meets Benchmark,81,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,20,Courtland High,Fully Accredited,88,Meets Benchmark,79,Meets Benchmark,87,Meets Benchmark,84,Meets Benchmark,92,Meets Benchmark
,88,Spotsylvania County,509,Freedom Middle,Fully Accredited,79,Meets Benchmark,86,Meets Benchmark,88,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,507,Harrison Road Elementary,Fully Accredited,78,Meets Benchmark,83,Meets Benchmark,84,Meets Benchmark,81,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,30,Lee Hill Elementary,Fully Accredited,78,Meets Benchmark,80,Meets Benchmark,81,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,350,Livingston Elementary,Fully Accredited,76,Meets Benchmark,77,Meets Benchmark,75,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,506,Massaponax High,Fully Accredited,87,Meets Benchmark,81,Meets Benchmark,87,Meets Benchmark,83,Meets Benchmark,89,Meets Benchmark
,88,Spotsylvania County,505,Ni River Middle,Fully Accredited,80,Meets Benchmark,82,Meets Benchmark,82,Meets Benchmark,87,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,508,Parkside Elementary,Fully Accredited,78,Meets Benchmark,82,Meets Benchmark,82,Meets Benchmark,76,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,220,Post Oak Middle,Fully Accredited,75,Meets Benchmark,70,Meets Benchmark,76,Meets Benchmark,71,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,510,Riverbend High,Fully Accredited,94,Meets Benchmark,80,Meets Benchmark,88,Meets Benchmark,89,Meets Benchmark,96,Meets Benchmark
,88,Spotsylvania County,503,Riverview Elementary,Accredited with Warning,58,Warned,71,Meets Benchmark,71,Meets Benchmark,73,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,130,Robert E. Lee Elementary,Accredited with Warning,62,Warned,72,Meets Benchmark,81,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,60,Salem Elementary,Accredited with Warning,72,Warned,79,Meets Benchmark,85,Meets Benchmark,85,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,390,Smith Station Elementary,Accredited with Warning,78,Meets Benchmark,68,Warned,82,Meets Benchmark,76,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,360,Spotswood Elementary,Accredited with Warning,68,Warned,68,Warned,72,Meets Benchmark,70,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,370,Spotsylvania High,Accredited with Warning,83,Meets Benchmark,61,Warned,78,Meets Benchmark,78,Meets Benchmark,89,Meets Benchmark
,88,Spotsylvania County,330,Spotsylvania Middle,Fully Accredited,76,Meets Benchmark,77,Meets Benchmark,85,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,502,Thornburg Middle,Accredited with Warning,78,Meets Benchmark,62,Warned,80,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
,88,Spotsylvania County,504,Wilderness Elementary,Fully Accredited,75,Meets Benchmark,78,Meets Benchmark,88,Meets Benchmark,83,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,40,Andrew G. Wright Middle,Fully Accredited,77,Meets Benchmark,81,Meets Benchmark,81,Meets Benchmark,83,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,260,Anne E. Moncure Elementary,Fully Accredited,75,Meets Benchmark,79,Meets Benchmark,85,Meets Benchmark,84,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,433,Anthony Burns Elementary,Fully Accredited,76,Meets Benchmark,75,Meets Benchmark,88,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,421,Brooke Point High,Fully Accredited,88,Meets Benchmark,82,Meets Benchmark,91,Meets Benchmark,88,Meets Benchmark,92,Meets Benchmark
,89,Stafford County,424,Colonial Forge High,Fully Accredited,92,Meets Benchmark,90,Meets Benchmark,95,Meets Benchmark,92,Meets Benchmark,93,Meets Benchmark
,89,Stafford County,431,Conway Elementary,Fully Accredited,75,Meets Benchmark,83,Meets Benchmark,84,Meets Benchmark,83,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,432,Donald B. Dixon-Lyle R. Smith Middle,Fully Accredited,75,Meets Benchmark,87,Meets Benchmark,85,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,10,Edward E. Drew Jr. Middle,Fully Accredited,76,Meets Benchmark,77,Meets Benchmark,78,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,280,Falmouth Elementary,Fully Accredited,76,Meets Benchmark,76,Meets Benchmark,73,Meets Benchmark,71,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,230,Ferry Farm Elementary,Fully Accredited,77,Meets Benchmark,76,Meets Benchmark,78,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,41,Garrisonville Elementary,Fully Accredited,84,Meets Benchmark,88,Meets Benchmark,94,Meets Benchmark,89,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,270,Grafton Village Elementary,Fully Accredited,77,Meets Benchmark,76,Meets Benchmark,83,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,422,H.H. Poole Middle,Fully Accredited,82,Meets Benchmark,89,Meets Benchmark,85,Meets Benchmark,81,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,320,Hampton Oaks Elementary,Fully Accredited,79,Meets Benchmark,79,Meets Benchmark,84,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,250,Hartwood Elementary,Fully Accredited,80,Meets Benchmark,77,Meets Benchmark,87,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,427,Kate Waller Barrett Elementary,Fully Accredited,78,Meets Benchmark,89,Meets Benchmark,89,Meets Benchmark,83,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,429,Margaret Brent Elementary,Fully Accredited,81,Meets Benchmark,80,Meets Benchmark,90,Meets Benchmark,87,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,430,Mountain View High,Fully Accredited,89,Meets Benchmark,84,Meets Benchmark,94,Meets Benchmark,93,Meets Benchmark,96,Meets Benchmark
,89,Stafford County,30,North Stafford High,Fully Accredited,86,Meets Benchmark,80,Meets Benchmark,90,Meets Benchmark,86,Meets Benchmark,91,Meets Benchmark
,89,Stafford County,300,Park Ridge Elementary,Fully Accredited,76,Meets Benchmark,77,Meets Benchmark,84,Meets Benchmark,76,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,60,Rockhill Elementary,Fully Accredited,80,Meets Benchmark,78,Meets Benchmark,89,Meets Benchmark,85,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,425,Rocky Run Elementary,Fully Accredited,76,Meets Benchmark,81,Meets Benchmark,86,Meets Benchmark,83,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,426,Rodney E. Thompson Middle,Fully Accredited,81,Meets Benchmark,90,Meets Benchmark,94,Meets Benchmark,88,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,440,Shirley C. Heim Middle,Fully Accredited,78,Meets Benchmark,78,Meets Benchmark,74,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,111,Stafford Elementary,Fully Accredited,77,Meets Benchmark,75,Meets Benchmark,85,Meets Benchmark,79,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,112,Stafford Middle,Fully Accredited,76,Meets Benchmark,71,Meets Benchmark,88,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,20,Stafford Senior High,Fully Accredited,88,Meets Benchmark,78,Meets Benchmark,87,Meets Benchmark,85,Meets Benchmark,90,Meets Benchmark
,89,Stafford County,162,T. Benton Gayle Middle,Fully Accredited,76,Meets Benchmark,84,Meets Benchmark,85,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,50,Widewater Elementary,Accredited with Warning,76,Meets Benchmark,69,Warned,81,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
,89,Stafford County,423,Winding Creek Elementary,Fully Accredited,75,Meets Benchmark,75,Meets Benchmark,86,Meets Benchmark,79,Meets Benchmark,-,Does not have a Graduating Class
Staunton,126,Staunton City,40,Arthur R. Ware Elementary,Fully Accredited,76,Meets Benchmark,80,Meets Benchmark,80,Meets Benchmark,81,Meets Benchmark,-,Does not have a Graduating Class
Staunton,126,Staunton City,70,Bessie Weller Elementary,Accredited with Warning,50,Warned,67,Warned,74,Meets Benchmark,68,Warned,-,Does not have a Graduating Class
Staunton,126,Staunton City,30,Robert E. Lee High,Fully Accredited,90,Meets Benchmark,75,Meets Benchmark,79,Meets Benchmark,89,Meets Benchmark,90,Meets Benchmark
Staunton,126,Staunton City,110,Shelburne Middle,Accredited with Warning,63,Warned,65,Warned,76,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
Staunton,126,Staunton City,90,Thomas C. McSwain Elementary,Fully Accredited,78,Meets Benchmark,78,Meets Benchmark,78,Meets Benchmark,76,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,50,Booker T. Washington Elementary,Accredited with Warning,53,Warned,57,Warned,76,Meets Benchmark,66,Warned,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,440,Creekside Elementary,Fully Accredited,76,Meets Benchmark,75,Meets Benchmark,89,Meets Benchmark,86,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,80,Driver Elementary,Fully Accredited,81,Meets Benchmark,82,Meets Benchmark,85,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,210,Elephant's Fork Elementary,Accredited with Warning,48,Warned,57,Warned,71,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,90,Florence Bowser Elementary,Fully Accredited,81,Meets Benchmark,82,Meets Benchmark,85,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,390,Forest Glen Middle,Accredited with Warning,65,Warned,77,Meets Benchmark,84,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,450,Hillpoint Elementary,Accredited with Warning,59,Warned,77,Meets Benchmark,87,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,370,John F. Kennedy Middle,Accredited with Warning,55,Warned,72,Meets Benchmark,78,Meets Benchmark,74,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,380,John Yeates Middle,Fully Accredited,78,Meets Benchmark,84,Meets Benchmark,84,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,230,Kilby Shores Elementary,Fully Accredited,75,Meets Benchmark,78,Meets Benchmark,86,Meets Benchmark,89,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,395,King`s Fork High,Accredited with Warning,85,Meets Benchmark,58,Warned,77,Meets Benchmark,75,Meets Benchmark,87,Meets Benchmark
Suffolk,127,Suffolk City,393,King`s Fork Middle,Accredited with Warning,54,Warned,74,Meets Benchmark,67,Warned,76,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,300,Lakeland High,Accredited with Warning,80,Meets Benchmark,54,Warned,81,Meets Benchmark,79,Meets Benchmark,86,Meets Benchmark
Suffolk,127,Suffolk City,330,Mack Benn Jr. Elementary,Accredited with Warning,54,Warned,62,Warned,80,Meets Benchmark,74,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,220,Nansemond Parkway Elementary,Accredited with Warning,62,Warned,73,Meets Benchmark,81,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,240,Nansemond River High,Fully Accredited,93,Meets Benchmark,72,Meets Benchmark,90,Meets Benchmark,87,Meets Benchmark,94,Meets Benchmark
Suffolk,127,Suffolk City,391,Northern Shores Elementary,Fully Accredited,76,Meets Benchmark,78,Meets Benchmark,92,Meets Benchmark,90,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,70,Oakland Elementary,Fully Accredited,81,Meets Benchmark,79,Meets Benchmark,91,Meets Benchmark,85,Meets Benchmark,-,Does not have a Graduating Class
Suffolk,127,Suffolk City,47,Pioneer Elementary,Fully Accredited,76,Meets Benchmark,72,Meets Benchmark,86,Meets Benchmark,88,Meets Benchmark,-,Does not have a Graduating Class
,90,Surry County,30,Luther P. Jackson Middle,Accredited with Warning,64,Warned,81,Meets Benchmark,75,Meets Benchmark,79,Meets Benchmark,-,Does not have a Graduating Class
,90,Surry County,10,Surry County High,Fully Accredited,87,Meets Benchmark,71,Meets Benchmark,82,Meets Benchmark,78,Meets Benchmark,91,Meets Benchmark
,90,Surry County,20,Surry Elementary,Fully Accredited,75,Meets Benchmark,72,Meets Benchmark,89,Meets Benchmark,75,Meets Benchmark,-,Does not have a Graduating Class
,91,Sussex County,483,Sussex Central Elementary,Accredited with Warning,52,Warned,54,Warned,78,Meets Benchmark,76,Meets Benchmark,-,Does not have a Graduating Class
,91,Sussex County,340,Sussex Central High,Accredited with Warning,75,Meets Benchmark,59,Warned,75,Meets Benchmark,71,Meets Benchmark,91,Meets Benchmark
,91,Sussex County,482,Sussex Central Middle,Accredited with Warning,68,Warned,67,Warned,77,Meets Benchmark,59,Warned,-,Does not have a Graduating Class
,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,Fully Accredited,89,Meets Benchmark,86,Meets Benchmark,97,Meets Benchmark,89,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,830,Cedar Bluff Elementary,Fully Accredited,76,Meets Benchmark,74,Meets Benchmark,90,Meets Benchmark,92,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,750,Dudley Primary,Fully Accredited,77,Meets Benchmark,75,Meets Benchmark,90,Meets Benchmark,87,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,940,Graham High,Fully Accredited,80,Meets Benchmark,85,Meets Benchmark,90,Meets Benchmark,88,Meets Benchmark,91,Meets Benchmark
,92,Tazewell County,960,Graham Intermediate,Fully Accredited,77,Meets Benchmark,75,Meets Benchmark,90,Meets Benchmark,87,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,10,Graham Middle,Fully Accredited,79,Meets Benchmark,73,Meets Benchmark,83,Meets Benchmark,80,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,450,North Tazewell Elementary,Accredited with Warning,64,Warned,79,Meets Benchmark,84,Meets Benchmark,90,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,920,Raven Elementary,Accredited with Warning,68,Warned,60,Warned,84,Meets Benchmark,77,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,822,Richlands Elementary,Accredited with Warning,76,Meets Benchmark,65,Warned,87,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,821,Richlands High,Fully Accredited,82,Meets Benchmark,71,Meets Benchmark,86,Meets Benchmark,84,Meets Benchmark,89,Meets Benchmark
,92,Tazewell County,823,Richlands Middle,Accredited with Warning,72,Warned,80,Meets Benchmark,88,Meets Benchmark,74,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,980,Springville Elementary,Fully Accredited,76,Meets Benchmark,83,Meets Benchmark,94,Meets Benchmark,90,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,1030,Tazewell Elementary,Fully Accredited,80,Meets Benchmark,91,Meets Benchmark,97,Meets Benchmark,89,Meets Benchmark,-,Does not have a Graduating Class
,92,Tazewell County,890,Tazewell High,Accredited with Warning,78,Meets Benchmark,67,Warned,81,Meets Benchmark,87,Meets Benchmark,91,Meets Benchmark
,92,Tazewell County,100,Tazewell Middle,Fully Accredited,76,Meets Benchmark,74,Meets Benchmark,71,Meets Benchmark,78,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,590,Alanton Elementary,Fully Accredited,81,Meets Benchmark,86,Meets Benchmark,82,Meets Benchmark,79,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,550,Arrowhead Elementary,Fully Accredited,78,Meets Benchmark,77,Meets Benchmark,91,Meets Benchmark,81,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,115,Bayside 6th Grade Campus,Conditionally Accredited,-,Not Tested,-,Not Tested,-,Not Tested,-,Not Tested,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,280,Bayside Elementary,Accredited with Warning,67,Warned,72,Meets Benchmark,76,Meets Benchmark,75,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,530,Bayside High,Accredited with Warning,81,Meets Benchmark,65,Warned,82,Meets Benchmark,70,Meets Benchmark,86,Meets Benchmark
Virginia Beach,128,Virginia Beach City,700,Bayside Middle,Conditionally Accredited,68,Warned,61,Warned,66,Warned,76,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,60,Birdneck Elementary,Accredited with Warning,67,Warned,71,Meets Benchmark,71,Meets Benchmark,72,Meets Benchmark,-,Does not have a Graduating Class
Virginia Beach,128,Virginia Beach City,790,Brandon Middle,Fully Accredited,78,Meets Benchmark,78,Meets Benchmark,81,Meets Benchmark,82,Meets Benchmark,-,Does not have a Graduating Class
